x, y, th, stamp, 
-3.1695709228515625, 4.796133518218994, 2.809792253866098, 1731679727638764662, 
-3.1695709228515625, 4.796133518218994, 2.8097922559234214, 1731679727679053857, 
-3.1695709228515625, 4.796133518218994, 2.809792266879896, 1731679727749412195, 
-3.1695709228515625, 4.796133518218994, 2.809792261479725, 1731679727938758906, 
-3.1695709228515625, 4.796133518218994, 2.809792228601207, 1731679727988795085, 
-3.1695709228515625, 4.796133518218994, 2.8097922668479782, 1731679728129734962, 
-3.1695709228515625, 4.796133518218994, 2.8097922975228116, 1731679728238825800, 
-3.1695709228515625, 4.796133518218994, 2.809792266798068, 1731679728338764909, 
-3.1695709228515625, 4.796133518218994, 2.809792043911796, 1731679728438774857, 
-3.1695709228515625, 4.796133518218994, 2.809791989665451, 1731679728548814279, 
-3.1695709228515625, 4.796133518218994, 2.8097920470442093, 1731679728638963652, 
-3.1695709228515625, 4.796133518218994, 2.8097920435520276, 1731679728738957277, 
-3.1695709228515625, 4.796133518218994, 2.809791767848163, 1731679728838767608, 
-3.1695709228515625, 4.796133518218994, 2.809791762984508, 1731679728929841537, 
-3.1695709228515625, 4.796133518218994, 2.8097918609028656, 1731679729038808896, 
-3.1695709228515625, 4.796133518218994, 2.809791775569591, 1731679729138798704, 
-3.1695709228515625, 4.796133518218994, 2.809791827476448, 1731679729238785643, 
-3.1695709228515625, 4.796133518218994, 2.8097920582703626, 1731679729349480427, 
-3.1695709228515625, 4.796133518218994, 2.8097920586981346, 1731679729379130923, 
-3.1695709228515625, 4.796133518218994, 2.8097919981779187, 1731679729489816578, 
-3.1695709228515625, 4.796133518218994, 2.8097920009893262, 1731679729538782155, 
-3.1695709228515625, 4.796133518218994, 2.8097920007296313, 1731679729588796581, 
-3.1695709228515625, 4.796133518218994, 2.809792080349558, 1731679729678846606, 
-3.1695709228515625, 4.796133518218994, 2.809792075615235, 1731679729729402129, 
-3.1695709228515625, 4.796133518218994, 2.809792072156207, 1731679729778891260, 
