x, y, theta, stamp, 
0.0, 0.0, 3.2416307315495684e-13, 1729862209514789741, 
0.0, 0.0, 3.2416307315495684e-13, 1729862209562590926, 
0.0, 0.0, 3.2416307315495684e-13, 1729862209610195121, 
0.0, 0.0, 3.2416307315495684e-13, 1729862209659529454, 
0.0003778174868784845, -2.9246299163787626e-05, 0.0010483280823054993, 1729862209707626321, 
0.0034894957207143307, -5.4419360822066665e-05, 0.0018367726771979223, 1729862209755056818, 
0.01694307290017605, 0.0001331650128122419, 0.006273707127507701, 1729862209850386715, 
0.04204742610454559, 0.00041752582183107734, 0.013648562180248782, 1729862209963109337, 
0.07278724014759064, 0.0010350486263632774, 0.02292601820480965, 1729862210058651664, 
0.10333140194416046, 0.0019150355365127325, 0.03290616639311561, 1729862210155010374, 
0.13296321034431458, 0.002984140068292618, 0.03537842629180076, 1729862210250505431, 
0.16752628982067108, 0.004534351639449596, 0.045070007510698944, 1729862210363018882, 
0.1962146759033203, 0.0058338879607617855, 0.04855816478641439, 1729862210459019918, 
0.2255788892507553, 0.007500831037759781, 0.05476623982087987, 1729862210555035084, 
0.2548002600669861, 0.009366612881422043, 0.059902446934373035, 1729862210650453302, 
0.28925856947898865, 0.011638837866485119, 0.06653845191493332, 1729862210763027091, 
0.31911030411720276, 0.01388701144605875, 0.07188816911962595, 1729862210859048034, 
0.3489508330821991, 0.01600114442408085, 0.07433109887499867, 1729862210956090139, 
0.37766513228416443, 0.018388008698821068, 0.07710931430364594, 1729862211050549690, 
0.41180622577667236, 0.0213642418384552, 0.08148489744335088, 1729862211163106658, 
0.44124138355255127, 0.023745855316519737, 0.0839829545053103, 1729862211259024713, 
0.4706387519836426, 0.026558810845017433, 0.08890972981774259, 1729862211355027517, 
0.5050191283226013, 0.0297179464250803, 0.09096146539171472, 1729862211466503205, 
0.534440279006958, 0.032537709921598434, 0.09320401154610673, 1729862211563023134, 
0.5640709400177002, 0.0354381762444973, 0.0957636816251396, 1729862211659027896, 
0.5936064720153809, 0.03832116350531578, 0.0957636816251396, 1729862211755030213, 
0.6222628355026245, 0.04126981273293495, 0.0957636816251396, 1729862211850271943, 
0.6550378799438477, 0.04468527063727379, 0.09726113387902235, 1729862211962192267, 
0.6828559637069702, 0.047532178461551666, 0.09831967440768502, 1729862212059027445, 
0.7101982831954956, 0.05032374709844589, 0.0998229322803062, 1729862212155053442, 
0.7237481474876404, 0.0516788549721241, 0.10049910203205739, 1729862212202995027, 
0.7679700255393982, 0.05617551878094673, 0.10284104485021787, 1729862212363292577, 
0.7942472696304321, 0.058859169483184814, 0.10308091527078697, 1729862212458308894, 
0.820287823677063, 0.06151917576789856, 0.10298058057740984, 1729862212554278383, 
0.849361002445221, 0.06463414430618286, 0.10221765240619567, 1729862212666331520, 
0.8732022643089294, 0.067161925137043, 0.10236266263647197, 1729862212763103527, 
0.8963583707809448, 0.06957004219293594, 0.10205060341612077, 1729862212859026424, 
0.9197568893432617, 0.07201238721609116, 0.10263230588915422, 1729862212955036862, 
0.941855788230896, 0.07447270303964615, 0.10339625031689814, 1729862213050509469, 
0.9669760465621948, 0.07720131427049637, 0.10693326951049172, 1729862213163050077, 
0.9884170889854431, 0.07946635782718658, 0.1067121246437639, 1729862213259029816, 
1.0092183351516724, 0.08157600462436676, 0.10698369177995977, 1729862213355041454, 
1.0298750400543213, 0.0839221328496933, 0.10639147991715596, 1729862213450524942, 
1.053181767463684, 0.08639799058437347, 0.11047723956569108, 1729862213563121591, 
