x, y, theta, stamp, 
7.349216321017593e-05, -8.520139090251178e-05, 0.0008459869805875205, 1729862624610728281, 
7.349216321017593e-05, -8.520139090251178e-05, 0.0008459875044560881, 1729862624659938324, 
7.349216321017593e-05, -8.520139090251178e-05, 0.0008459880283246555, 1729862624707009441, 
7.349216321017593e-05, -8.520139090251178e-05, 0.000845988552193223, 1729862624754333911, 
0.00034212740138173103, -0.0001694235543254763, 0.0021162711413748787, 1729862624803074175, 
0.005294580943882465, 6.628179107792675e-05, 0.00486759032924275, 1729862624866505247, 
0.011665917932987213, -4.196887675789185e-05, 0.0066328217093511105, 1729862624914580548, 
0.030113574117422104, 7.801323954481632e-05, 0.00949430865584701, 1729862625010499654, 
0.05682583525776863, 0.00032556214137002826, 0.015612205444736547, 1729862625106561692, 
0.0887623056769371, 0.001027610502205789, 0.022222574829944892, 1729862625202796233, 
0.12377912551164627, 0.0018104841001331806, 0.0289802197062301, 1729862625314747774, 
0.1381235122680664, 0.0023612547665834427, 0.03052710942021012, 1729862625362501692, 
0.18139119446277618, 0.004019467160105705, 0.0396576554646932, 1729862625506604096, 
0.2112901657819748, 0.005283894948661327, 0.04449191011492009, 1729862625603143696, 
0.24619747698307037, 0.00705905444920063, 0.05292457126089181, 1729862625714693391, 
0.2752110958099365, 0.00864905770868063, 0.058669944677863385, 1729862625810489967, 
0.30544817447662354, 0.010649646632373333, 0.06438588594984086, 1729862625907504371, 
0.3352030813694, 0.012662911787629128, 0.06873953668967579, 1729862626002250122, 
0.3550383448600769, 0.01413545198738575, 0.07021734428730503, 1729862626067414620, 
0.3983369469642639, 0.017311228439211845, 0.07353581860772834, 1729862626210488841, 
0.42763328552246094, 0.019562000408768654, 0.07748524408222737, 1729862626307518493, 
0.45716235041618347, 0.022089503705501556, 0.08129590452410944, 1729862626402462588, 
0.4917820692062378, 0.025052275508642197, 0.08585040956677832, 1729862626514472747, 
0.5213613510131836, 0.0278061181306839, 0.08836906730044604, 1729862626610525826, 
0.5503654479980469, 0.03057912178337574, 0.0927154084351251, 1729862626706512128, 
0.5781441926956177, 0.03319378197193146, 0.09418958296961182, 1729862626803152494, 
0.6094841361045837, 0.0363241471350193, 0.09233756982106972, 1729862626914471266, 
0.6357962489128113, 0.038970183581113815, 0.09416007225018623, 1729862627010491231, 
0.662305474281311, 0.041627589613199234, 0.09595513506569833, 1729862627107514174, 
0.687746524810791, 0.04411940649151802, 0.097432434226871, 1729862627202979137, 
0.7174850106239319, 0.04706675559282303, 0.09743253312531416, 1729862627315472090, 
0.7420469522476196, 0.04952196776866913, 0.09922709234085979, 1729862627410525148, 
0.7662522792816162, 0.051789604127407074, 0.09938344116113602, 1729862627506643034, 
0.7900192141532898, 0.054173484444618225, 0.0993833065542278, 1729862627602818618, 
0.8057184219360352, 0.055902134627103806, 0.1006604557040642, 1729862627666760520, 
0.8395980596542358, 0.059456780552864075, 0.10118030621601962, 1729862627810498428, 
0.8621108531951904, 0.061697736382484436, 0.10118039596262283, 1729862627906581862, 
0.8835969567298889, 0.0639231726527214, 0.10251562702096959, 1729862628002573172, 
0.908362090587616, 0.06647702306509018, 0.10375353646286044, 1729862628114558356, 
