x, y, theta, stamp, 
0.0, 0.0, -1.3154891107141988e-12, 1729862447960488779, 
0.0, 0.0, -4.059783614259105e-13, 1729862448008459940, 
0.0, 0.0, -1.3154891107141988e-12, 1729862448056561656, 
0.0, 0.0, -4.059783614259105e-13, 1729862448104745781, 
0.00027784373378381133, -8.697103476151824e-05, 0.0009091084257992194, 1729862448152861946, 
0.005101487971842289, -3.784854197874665e-05, 0.004433427732364947, 1729862448215449200, 
0.01168110128492117, -7.0970032538753e-05, 0.00727467301704493, 1729862448264545419, 
0.019771724939346313, -0.0001392014091834426, 0.007496642727927794, 1729862448312453760, 
0.04212357476353645, 0.0001478850026614964, 0.012559057695555993, 1729862448408432389, 
0.07267600297927856, 0.00039082218427211046, 0.018857972789196372, 1729862448504537525, 
0.10820662975311279, 0.0010254030348733068, 0.021789648468917542, 1729862448616457117, 
0.13775120675563812, 0.001721368869766593, 0.02822394358949001, 1729862448712462348, 
0.16721807420253754, 0.002878571627661586, 0.03526520708233881, 1729862448808462522, 
0.19590109586715698, 0.004016763996332884, 0.04276012785213794, 1729862448904822423, 
0.23063643276691437, 0.0059026191011071205, 0.051186099934090366, 1729862449016490491, 
0.2604463994503021, 0.007664945907890797, 0.05745666378555539, 1729862449112464244, 
0.29030469059944153, 0.00963988620787859, 0.062215718750738655, 1729862449208453872, 
0.3255828320980072, 0.012027156539261341, 0.06897570681668386, 1729862449321987289, 
0.3537847399711609, 0.013983365148305893, 0.0715062911180236, 1729862449416620270, 
0.3829421103000641, 0.01621609553694725, 0.07627164216018444, 1729862449512466523, 
0.4121997058391571, 0.01879122480750084, 0.08094679990571202, 1729862449608459814, 
0.44138702750205994, 0.02134763076901436, 0.08322181973649834, 1729862449704910186, 
0.4757121503353119, 0.024554483592510223, 0.08743686235075276, 1729862449816444617, 
0.5055266618728638, 0.027288679033517838, 0.09067934341602528, 1729862449912469205, 
0.5351401567459106, 0.030235566198825836, 0.09276933808382616, 1729862450008485087, 
0.5649186968803406, 0.033094216138124466, 0.09747642072656111, 1729862450104803874, 
0.598633348941803, 0.03645693510770798, 0.09639735439572739, 1729862450216645920, 
0.6273971796035767, 0.039350029081106186, 0.09745759220545373, 1729862450312570671, 
0.6571183204650879, 0.04247308522462845, 0.09936964284517258, 1729862450410036413, 
0.6864872574806213, 0.04541093111038208, 0.09957972369785818, 1729862450504209083, 
0.7208957076072693, 0.049076423048973083, 0.10199751149349497, 1729862450616895842, 
0.7504872679710388, 0.05212193354964256, 0.10354008165591413, 1729862450712666644, 
0.7801269888877869, 0.05520540103316307, 0.10369819302166645, 1729862450808305479, 
0.8094854950904846, 0.058500658720731735, 0.10498711458063395, 1729862450904438535, 
0.8436474204063416, 0.06206323578953743, 0.10526063718487114, 1729862451016830649, 
0.872678816318512, 0.0653379037976265, 0.10620406991959955, 1729862451112714840, 
0.9017055630683899, 0.06854469329118729, 0.10663376019913272, 1729862451208618338, 
0.9313117265701294, 0.07177580893039703, 0.10684163507845042, 1729862451304809375, 
0.9663222432136536, 0.07556279003620148, 0.11033887054673479, 1729862451416589427, 
0.9958847165107727, 0.07907161116600037, 0.11231154389695311, 1729862451512504550, 
