x, y, th, stamp, 
-8.004264831542969, 4.341009140014648, -0.7715833769896585, 1731681966218926644, 
-8.000680923461914, 4.337513446807861, -0.7727078303567995, 1731681966318822283, 
-7.997207164764404, 4.334360599517822, -0.7734968992107294, 1731681966416793827, 
-7.994406700134277, 4.331450462341309, -0.7735502949170217, 1731681966507870541, 
-7.991154193878174, 4.328472137451172, -0.7737825429769442, 1731681966607519833, 
-7.9874796867370605, 4.3248443603515625, -0.7728626551879245, 1731681966718227979, 
-7.984594345092773, 4.322018146514893, -0.7728954867404859, 1731681966816824180, 
-7.981873035430908, 4.319503307342529, -0.7725354070110688, 1731681966907754834, 
-7.978960037231445, 4.3164496421813965, -0.7733826171984977, 1731681967007691632, 
-7.975559234619141, 4.31331205368042, -0.7740926070152404, 1731681967118241974, 
-7.972734451293945, 4.310461521148682, -0.7739667160391096, 1731681967216803326, 
-7.970161437988281, 4.307840347290039, -0.7757234422616196, 1731681967307757837, 
-7.96694803237915, 4.304899215698242, -0.7770480092313433, 1731681967418945977, 
-7.96415901184082, 4.30212926864624, -0.7770690789413504, 1731681967517911815, 
-7.961828231811523, 4.2998223304748535, -0.776805949279409, 1731681967616807581, 
-7.95937442779541, 4.297501087188721, -0.7762090780062861, 1731681967707764830, 
-7.956684589385986, 4.294794082641602, -0.7760608732041419, 1731681967808140455, 
-7.953986644744873, 4.29202938079834, -0.7766426776011144, 1731681967918066222, 
-7.951501846313477, 4.2897210121154785, -0.7763631774056337, 1731681968017841374, 
-7.949227809906006, 4.287459850311279, -0.7774095439834663, 1731681968107769572, 
-7.9470038414001465, 4.28511905670166, -0.7777601993254395, 1731681968208189661, 
-7.944439888000488, 4.282698631286621, -0.7784523720981396, 1731681968323880986, 
-7.942124366760254, 4.280365943908691, -0.7784523720981396, 1731681968412821431, 
-7.940071105957031, 4.278270721435547, -0.7791093084904525, 1731681968512787393, 
-7.938224792480469, 4.276352882385254, -0.7791093084904525, 1731681968603268185, 
-7.9353928565979, 4.2735981941223145, -0.7784321907510823, 1731681968723845046, 
-7.933488845825195, 4.271696090698242, -0.7784321907510823, 1731681968812824045, 
-7.931498050689697, 4.269570350646973, -0.7784321907510823, 1731681968912777825, 
-7.929595470428467, 4.267766952514648, -0.7784321907510823, 1731681969003353914, 
-7.927031993865967, 4.26533317565918, -0.7792437945690013, 1731681969123973126, 
-7.925203323364258, 4.263506889343262, -0.7803660689430536, 1731681969212852165, 
-7.923102855682373, 4.261266231536865, -0.7803660689430536, 1731681969312786564, 
-7.921076774597168, 4.259348392486572, -0.7803660689430536, 1731681969403313503, 
-7.918543338775635, 4.256936550140381, -0.7816087549382779, 1731681969524338234, 
-7.9168291091918945, 4.255111217498779, -0.7816087549382779, 1731681969612830315, 
-7.9147257804870605, 4.253068923950195, -0.7823928078559597, 1731681969712855297, 
-7.912806510925293, 4.251100063323975, -0.7818296532996803, 1731681969803171355, 
-7.910508632659912, 4.248866081237793, -0.7823170534372689, 1731681969918260332, 
-7.908487796783447, 4.246682167053223, -0.7819299473150483, 1731681970013018722, 
-7.906452178955078, 4.244600772857666, -0.7816784228887732, 1731681970112907622, 
-7.904493808746338, 4.242791175842285, -0.7822103622915069, 1731681970202942147, 
-7.902074813842773, 4.240283012390137, -0.7821189348679339, 1731681970317685574, 
-7.9002604484558105, 4.238344192504883, -0.7823223203376982, 1731681970412914152, 
-7.898005485534668, 4.236226558685303, -0.7829586545667, 1731681970512797431, 
-7.895954132080078, 4.234089374542236, -0.7829341221223659, 1731681970604024623, 
-7.893366813659668, 4.231622219085693, -0.7859350894343988, 1731681970719067536, 
-7.891270637512207, 4.2293701171875, -0.7867835400596939, 1731681970812874943, 
-7.8891215324401855, 4.227370738983154, -0.7876525803258249, 1731681970912797996, 
-7.88718318939209, 4.2254462242126465, -0.7886808826677544, 1731681971002703264, 
-7.884925842285156, 4.22294807434082, -0.7880283271894875, 1731681971118885452, 
-7.883059978485107, 4.221025466918945, -0.787480563514452, 1731681971212827556, 
