imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, stamp, 
0.028000831604003906, -0.01125723123550415, 0.01748233424531245, 2.926765167163414e-09, 0.0004364521725598115, 6.705809596496692e-06, -4.8494685839979054e-05, 0.0, 1731680990998704248, 
-0.007931232452392578, -0.004047214984893799, 0.0037060108792597735, 2.8668097781705236e-09, 0.0005827438947860052, 4.919502038238035e-06, -6.352334801064017e-05, -4.9448216675745516e-12, 1731680991050556302, 
0.0028345584869384766, -0.0039002299308776855, 0.003235475197464371, -6.756630977923748e-09, 0.00043716246227826455, -1.5455652213851307e-05, -5.008870418716853e-05, 2.1745604852992975e-11, 1731680991111555332, 
0.012766242027282715, -0.017364084720611572, 0.008153049398493706, 1.3194593471178987e-05, 0.00019206993077312265, 0.06869682004917646, -8.867164090149827e-05, -8.583607775152773e-12, 1731680991160328413, 
0.16266900300979614, 0.4093126058578491, 0.08849811553463864, 0.0062367156657857125, 0.01726154930480479, 0.36130683032314537, 0.0009668707423695052, 4.354225805336832e-06, 1731680991188770361, 
0.07155704498291016, -0.13550704717636108, 0.0790312057366749, 0.001786114430206002, 0.0023253399840958734, 0.7681089399494714, 0.0005413771676734047, 2.6396797805100862e-05, 1731680991309430513, 
-0.22058624029159546, -0.22451245784759521, -0.07764419663454848, -0.04652380260106593, -0.05249186367658803, 0.8863050260076035, -0.003943507998522052, -0.00030584788967027754, 1731680991400488199, 
-0.265444278717041, -0.08177441358566284, -0.1737345229578319, -0.030823822024770107, -0.032141544294463836, 0.9590025215459016, -0.00641968041029542, -0.0010146713705591523, 1731680991499571447, 
0.28328245878219604, -0.11116135120391846, 0.0629477545149828, -0.030052844824475993, -0.029704782015275582, 1.0117173998792997, -0.009220219952202766, -0.0018125091843468753, 1731680991560375451, 
-0.03814554214477539, 0.14180493354797363, 0.013409530859171265, 0.05612834927676397, 0.05536423351766023, 1.0138016136150425, -0.007100334534815375, -0.001320961929187233, 1731680991709642659, 
0.5391761064529419, 0.0664624571800232, 0.28522906878544274, 0.06794505589600146, 0.06556711587557541, 1.036267265818716, -0.0027207440396726885, 0.001232305612588589, 1731680991799453738, 
-0.2236754298210144, -0.08754491806030273, 0.020131537742724692, 0.027806560951534557, 0.027611232115285905, 1.0070742528052747, 0.0002882929269217814, 0.0033911347997661765, 1731680991899469138, 
0.24124842882156372, -0.2531217336654663, 0.13209219484569035, -0.040351636724978934, -0.03573517718249232, 1.129185298813863, -0.0009950455976021956, 0.00270982511675949, 1731680991988931309, 
0.08096849918365479, 0.054975271224975586, 0.10843821324365831, 0.07446208224094583, 0.05634979880752894, 1.3214258758098156, -0.0003325687307507651, 0.0030283376337936502, 1731680992109436172, 
-0.3215378522872925, -0.12149477005004883, -0.11557419433455988, 0.013210979571741669, 0.010666536725370476, 1.2385444227946272, 0.00157351437740738, 0.005759170465397272, 1731680992199465242, 
0.19027477502822876, 0.32047194242477417, 0.04731623789187479, 0.1466642886544118, 0.13809935899552894, 1.0620200536858404, 0.005460693710113413, 0.012051674579389684, 1731680992299504806, 
