odom_x, odom_y, odom_th, stamp, 
0.8573426008224487, 0.49615800380706787, 0.8005864253462208, 1732895423785408510, 
0.8633626699447632, 0.5023708343505859, 0.7986929346537861, 1732895423877508577, 
0.8698000907897949, 0.5087001919746399, 0.7955776679934835, 1732895423975585529, 
0.8756713271141052, 0.5145504474639893, 0.7928937677598665, 1732895424068327344, 
0.882358968257904, 0.521549642086029, 0.8075177864506319, 1732895424168524717, 
0.8893095850944519, 0.5292292833328247, 0.826637282159552, 1732895424277340476, 
0.895547091960907, 0.5362780690193176, 0.8447064838137137, 1732895424376344985, 
0.9011545777320862, 0.5427225232124329, 0.8600129028131225, 1732895424467331584, 
0.9083159565925598, 0.551508367061615, 0.8832525190453038, 1732895424587396310, 
0.9131908416748047, 0.5580946207046509, 0.8994444391548264, 1732895424677092478, 
0.9189319014549255, 0.5657041668891907, 0.9180090835855295, 1732895424777332105, 
0.9240332841873169, 0.572637140750885, 0.9352951285243176, 1732895424867497840, 
0.9294154047966003, 0.5805025696754456, 0.9811536111936401, 1732895424967606399, 
0.934755265712738, 0.5884097814559937, 1.0341275776525873, 1732895425067575596, 
0.9399490356445312, 0.597501277923584, 1.0907252690876794, 1732895425178609711, 
0.9436876177787781, 0.6050071716308594, 1.1376938904649037, 1732895425267398648, 
0.9492915868759155, 0.618019700050354, 1.2155441244117784, 1732895425417634618, 
0.9528197646141052, 0.6279597878456116, 1.2727824446575142, 1732895425527471817, 
0.954285740852356, 0.6326735019683838, 1.299436839701677, 1732895425577395863, 
0.9567131400108337, 0.64091956615448, 1.3430127184371488, 1732895425668367981, 
0.9585495591163635, 0.6501424908638, 1.3917059044498434, 1732895425767614792, 
0.9600269198417664, 0.6568543314933777, 1.430408789807416, 1732895425927535794, 
0.9601444602012634, 0.6566998362541199, 1.430408789807416, 1732895425976357360, 
0.9600548148155212, 0.6565282940864563, 1.4289951939432366, 1732895426068443980, 
0.9601628184318542, 0.6578146815299988, 1.439834872613808, 1732895426187530440, 
0.9615086913108826, 0.6707954406738281, 1.5055684034034176, 1732895426327505785, 
0.9618121981620789, 0.6761451959609985, 1.533153426659896, 1732895426377379025, 
0.9621082544326782, 0.6844912171363831, 1.581199635964823, 1732895426467363964, 
0.9618640542030334, 0.699118435382843, 1.656886044318698, 1732895426617620582, 
0.9612905383110046, 0.7049651741981506, 1.6879153340610904, 1732895426677799035, 
0.9602534174919128, 0.7140963077545166, 1.7366549174673382, 1732895426777490819, 
0.9586461782455444, 0.7225236296653748, 1.7817392240306358, 1732895426867367875, 
0.9564172625541687, 0.7318136096000671, 1.8321391078374982, 1732895426967404265, 
0.952195405960083, 0.7466853857040405, 1.912107598056916, 1732895427127405998, 
0.9504585266113281, 0.7512583136558533, 1.9369298937542174, 1732895427177443749, 
0.9475263357162476, 0.7590122222900391, 1.9826546490796506, 1732895427267511867, 
