e, e_dot, e_int, stamp, 
2.93838393075852, 0.0, 0.587676786151704, 1732895409366148973, 
2.93838393075852, 0.0, 0.587676786151704, 1732895409476004583, 
2.93838393075852, 0.0, 0.587676786151704, 1732895409577484211, 
2.93838393075852, 0.0, 0.587676786151704, 1732895409666676310, 
2.9383813345241174, -8.654114675247607e-06, 0.5876766130694105, 1732895409813297256, 
2.93631285530531, -0.006903584844032788, 0.5875385413725298, 1732895409926631394, 
2.9339625873441473, -0.014729157266567169, 0.5872437851449049, 1732895409974189234, 
2.928629014085598, -0.02561280406570739, 0.5865936304490037, 1732895410066378081, 
2.9229031359247624, -0.03686483806461638, 0.5856996491569672, 1732895410166065699, 
2.9173941278980084, -0.03744962062529833, 0.5845950851938913, 1732895410265214291, 
2.9104849708253933, -0.04139388366456368, 0.5833854823098776, 1732895410375187347, 
2.9042764070718885, -0.0437257360870665, 0.5821437003863527, 1732895410467161108, 
2.8929978727947447, -0.05829032676882839, 0.5805172833794684, 1732895410626410688, 
2.885824691060546, -0.06150572003780811, 0.5788732647284787, 1732895410726233693, 
2.8819820114366332, -0.036719537860371666, 0.5773869716861283, 1732895410776247619, 
2.8747835381477924, -0.03680384304251216, 0.5761726827096647, 1732895410866179470, 
2.8667128971323534, -0.05089704768093265, 0.574898563114452, 1732895410966172191, 
2.8575101354717694, -0.05757800892007688, 0.5732671047167943, 1732895411077258177, 
2.8486552533205676, -0.06019214603928624, 0.571525219061646, 1732895411176237350, 
2.8407362229196575, -0.05591304184037268, 0.5697934407807996, 1732895411266283348, 
2.827014536022105, -0.07213572432820836, 0.5677604008174887, 1732895411426004485, 
2.8177378321560607, -0.07666130254532295, 0.5656992394065216, 1732895411526281497, 
2.813125771211571, -0.04629588270178046, 0.5638585426259825, 1732895411576338127, 
2.8046765675500924, -0.04353754868656079, 0.5623693447278483, 1732895411666207866, 
2.793499154746904, -0.06542205488222337, 0.5607534329005711, 1732895411786453945, 
2.780198301728058, -0.08159421940678128, 0.558558268268337, 1732895411926306711, 
2.7756388229280735, -0.059534439396101334, 0.556622418626869, 1732895411976356632, 
2.767801200810653, -0.04132366972468363, 0.5549092216977857, 1732895412067485288, 
2.754761574861133, -0.06959082688980119, 0.5532134399066573, 1732895412216675835, 
2.749367516687628, -0.06144561374341606, 0.5514620194906276, 1732895412276396721, 
2.7406733380584374, -0.04696078934231925, 0.5496534953071465, 1732895412376203201, 
2.733029426518535, -0.054460300563644225, 0.54820468541764, 1732895412468204318, 
2.725032817851455, -0.05213506735660752, 0.5465823721618951, 1732895412562392675, 
2.71228467785475, -0.06914916221261613, 0.5446897948149826, 1732895412722257034, 
2.7082577180677943, -0.05591699927886958, 0.5430383475849332, 1732895412772208447, 
2.7002580687590974, -0.04008869698550891, 0.5413866976454428, 1732895412871356483, 
2.6895338304408902, -0.06241295875634675, 0.5398699744845188, 1732895413018215969, 
2.687792353544663, -0.041552384048115044, 0.5385056168496434, 1732895413126208690, 
2.688157500302281, -0.004587767128697943, 0.5376989122858555, 1732895413176188978, 
2.6881090674348234, 0.0010557129672017496, 0.5376039280854511, 1732895413266460190, 
2.681905248580464, -0.02084083907272216, 0.5372114544211712, 1732895413416284184, 
2.6723415130760975, -0.05255851452908633, 0.5361570552727589, 1732895413526392379, 
2.6683988749396286, -0.045021245469452076, 0.534843042439746, 1732895413576208199, 
2.6622438133737982, -0.033658999007664114, 0.533532280092635, 1732895413666208306, 
2.651672634569798, -0.055754134566101676, 0.5321543548588816, 1732895413817216379, 
2.6483735514049336, -0.046234206562882164, 0.5308193332899019, 1732895413863210826, 
2.6406124995896847, -0.036867116600377926, 0.5293772457042945, 1732895413977403144, 
2.63503385385891, -0.04446565848674459, 0.5282679936569019, 1732895414066206853, 
2.6278899389009833, -0.04240853562900456, 0.5269024194899719, 1732895414183264005, 
2.6199423049452353, -0.05030516304558308, 0.5255244065136753, 1732895414326691067, 
2.617419401805393, -0.03490179031863475, 0.5243501097101074, 1732895414374755722, 
2.6127470272747035, -0.02398425890177247, 0.5233405822683554, 1732895414466328631, 
2.6084336286809227, -0.029952577081567473, 0.522573337184068, 1732895414565990526, 
2.6064824902705035, -0.020881790014000146, 0.5218442097484086, 1732895414614259503, 
2.603992661959235, -0.014803222405626038, 0.5212605853940441, 1732895414676293076, 
2.6020782127718283, -0.01468092499558408, 0.5208368910001044, 1732895414727324517, 
2.600466972755802, -0.011752297344775897, 0.5204358564991244, 1732895414775210269, 
2.5988638820059418, -0.010714435886288362, 0.5200939378355715, 1732895414825232730, 
2.597559246744436, -0.009692420037887098, 0.5197926734337454, 1732895414867236209, 
2.596196281515025, -0.008892001636389146, 0.5195079606843601, 1732895414918317338, 
2.594838222803467, -0.009070079803229861, 0.5192395834041952, 1732895414968514258, 
2.5935055643724203, -0.008969057142015716, 0.5189693379127275, 1732895415015335867, 
2.582022024166971, -0.042720662121653596, 0.5180243874228572, 1732895417431590233, 
2.582022024166971, -0.03827846735149798, 0.5171699741804241, 1732895417480870573, 
2.582022024166971, 0.0, 0.5164044048333942, 1732895417522348353, 
2.5820218371202195, -6.2348917140298e-07, 0.5164043923636108, 1732895417571247644, 
2.582113309413874, 0.0003042841563442404, 0.5164104780467376, 1732895417627605416, 
2.581656947142476, -0.0012162999258110336, 0.5163861395784379, 1732895417666259831, 
2.5809399919866087, -0.003911058090884841, 0.5163140165695307, 1732895417716450767, 
2.5802111008382047, -0.004819487680904899, 0.5161872026644859, 1732895417766295608, 
2.5790436595756554, -0.006321108036511092, 0.5160129834933646, 1732895417816348779, 
2.578017025044049, -0.007313585980518826, 0.5158181190305273, 1732895417876163829, 
2.577015089674061, -0.006761899671981671, 0.5156050516195844, 1732895417926327011, 
2.575696041925185, -0.007736610396213983, 0.515381877109553, 1732895417976238090, 
2.574601463441793, -0.0080454207742268, 0.5151541730027359, 1732895418022326250, 
2.573358780486232, -0.007790871463176548, 0.5149104190568806, 1732895418066248871, 
2.570319203199915, -0.014274200806259074, 0.5145519631418627, 1732895418166808706, 
2.564427802804179, -0.029769925606843255, 0.5138737190993551, 1732895418326474345, 
2.562493132078891, -0.02608690373674764, 0.5131493425388657, 1732895418377518779, 
2.5585306138380597, -0.01965729655373079, 0.5123634365814086, 1732895418466579606, 
2.5538267356808886, -0.028887987993340875, 0.5116566987731893, 1732895418566319148, 
2.548152876522213, -0.034592457719488934, 0.5107006817360774, 1732895418676814361, 
2.542713512051473, -0.037044078764719345, 0.5096462082836383, 1732895418774339735, 
2.5374137140512443, -0.03579720823656244, 0.5085520068416619, 1732895418866316686, 
2.5280217639979568, -0.048972493511720096, 0.5072099326733782, 1732895419014502588, 
2.5206669092473004, -0.055822682679812864, 0.5057401591531001, 1732895419127336322, 
2.517239294113324, -0.03594156628210943, 0.5043951978239054, 1732895419174314698, 
2.5105900854480505, -0.03358941266416634, 0.5032330859205784, 1732895419266288570, 
2.501746962005066, -0.05164110702752615, 0.5019717561044295, 1732895419385005120, 
2.4945651034154, -0.0534166067755019, 0.5004601433912343, 1732895419478521222, 
2.48667208754971, -0.050249581517853116, 0.49886561019801173, 1732895419576315756, 
