imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, stamp, 
-0.00040209293365478516, 0.007635772228240967, -0.00037686418762266494, -0.0, -1.5670028591379007e-06, 0.0, 1.5670028591378998e-06, 0.0, 1731682070117953512, 
-0.023246347904205322, 0.008489668369293213, -0.019948998523674943, 5.918358758706235e-13, -5.198046335428632e-05, -1.1385736826484456e-08, 2.1072319575360425e-05, 0.0, 1731682070169022425, 
-0.022260665893554688, 0.008687257766723633, -0.02191961708559177, 1.1718253429752252e-10, -0.0003025139370136955, -3.8736243180828196e-07, 4.874874719408575e-05, -6.1828798783932765e-15, 1731682070208044522, 
-0.03932303190231323, -0.01007843017578125, -0.036778872844188966, -1.008321653657675e-09, -0.0003958037638939543, 2.5475292193730362e-06, 5.880159780318099e-05, -3.370676148511246e-14, 1731682070258051827, 
0.97069251537323, -0.44477832317352295, 0.823687677828258, 1.9212285844625552e-07, 0.0012745991137369898, 0.00015073198810171113, -0.0001111330451465087, -1.7439049348915266e-13, 1731682070368309868, 
0.36689287424087524, -0.3405914306640625, 0.433596087708708, -0.05867485683396282, 0.10430976345420423, -0.5625058948554055, 0.0004683792950302101, 1.3995188300637774e-09, 1731682070568001473, 
0.49620163440704346, -0.20484381914138794, 0.4871292422093229, -0.163424476643231, 0.17685975997896827, -0.9240342555178468, 0.011383135845140484, -0.00010398848626794043, 1731682070658430491, 
0.5377956032752991, -0.5792696475982666, 0.5307023306608531, -0.45990044832419913, 0.3584256752510867, -1.2831124556075026, 0.03064113670562746, -0.0014773427057500508, 1731682070757700621, 
-0.322166383266449, 0.1101260781288147, -0.1985510616607623, -0.061182743799854486, 0.04298928475785363, -1.4232091588515468, 0.062155102514187995, -0.006949175255752909, 1731682070868007106, 
0.05129975080490112, -0.966143786907196, 0.01598154857773912, -0.7174574147694925, 0.5117693976839182, -1.401915429129689, 0.06987342139681361, -0.00929600752070956, 1731682070969011660, 
-0.013218283653259277, -0.7011194825172424, -0.009134060463508255, -0.6035183008097946, 0.43858442668540026, -1.3760595773335622, 0.11571655492917704, -0.031011093025522136, 1731682071058027351, 
-0.023025870323181152, -0.25961369276046753, -0.021391015878525252, -0.33123727805679176, 0.2750855543587004, -1.2041245816378703, 0.1518637601752143, -0.05480716837980113, 1731682071167943013, 
-0.05414837598800659, -0.42205876111984253, -0.04917576829193604, -0.36316201471394205, 0.3595512801502677, -1.0100423354414572, 0.1735453044503388, -0.07369719472088009, 1731682071268206846, 
-0.1308504343032837, -0.3846767544746399, -0.11890330002848246, -0.34132716985038514, 0.3681832955226932, -0.9270577291286896, 0.1979031899387971, -0.10056269898637409, 1731682071369126394, 
0.046310484409332275, -0.6714951992034912, 0.02252830667207792, -0.46955023897780546, 0.4980035371062885, -0.9428652690022756, 0.2205525932207396, -0.13117967281015133, 1731682071458524548, 
0.14268112182617188, -0.30661123991012573, 0.12485051693470875, -0.310462587478193, 0.3727662442058586, -0.8328613234269714, 0.24580798852792854, -0.17293200154107247, 1731682071558452989, 
-0.47635340690612793, -1.327011227607727, -0.38771409347868235, -0.7958013778624043, 0.776996127350512, -1.0242025022389964, 0.2636111029662312, -0.20961257185940207, 1731682071668065243, 
-0.4784591794013977, -0.4657110571861267, -0.46585156224397417, -0.42005417696657005, 0.4614632133027391, -0.910265791199692, 0.29045075390795794, -0.27962032984482016, 1731682071770036245, 
0.24231714010238647, -0.3396541476249695, 0.13887355586310535, -0.32275534885116963, 0.37159310233667964, -0.8685719590099903, 0.30243716382943453, -0.32380720083647446, 1731682071858173781, 
-0.22192275524139404, -0.39531195163726807, -0.1692900257294347, -0.33755665763946796, 0.37722123290526544, -0.894850629270493, 0.3088531167747891, -0.3602737700002414, 1731682071969425576, 
-0.12154948711395264, -0.5608075857162476, -0.12831056194145837, -0.41144802344249454, 0.4500803466614176, -0.9141657183978641, 0.3122185017907927, -0.39875696165395663, 1731682072068042549, 
-0.30816107988357544, -1.1470146179199219, -0.28135006190799505, -0.7115960256579379, 0.6824021868324137, -1.0427809866217408, 0.31210987429441733, -0.4460191582838535, 1731682072170144113, 
-0.1433643102645874, -0.5188232064247131, -0.16395321058013257, -0.42692011373484545, 0.45861400109472267, -0.9308920196849133, 0.30577311414164443, -0.512233556693909, 1731682072258348541, 
-0.14448869228363037, 0.10616040229797363, -0.14792450173403346, -0.13453549265767423, 0.1899307758861904, -0.7083396149462902, 0.29704987356623463, -0.5556237893174408, 1731682072357673670, 
0.29900920391082764, 0.19540518522262573, 0.23365954257748453, -0.0769190197140378, 0.12006476940658746, -0.6406460454153637, 0.29174352233298906, -0.5734414890858363, 1731682072468027758, 
-0.4262813329696655, -0.2411595582962036, -0.32965535127244205, -0.19132927357453028, 0.28603342642304286, -0.6689052953257102, 0.2869211353988805, -0.5863124230680689, 1731682072564152796, 
-0.3776809573173523, -0.3303675651550293, -0.37052358380005346, -0.19381342568495713, 0.3198518967311831, -0.6059474014870265, 0.2747991746518322, -0.6132175997649895, 1731682072657964455, 
0.007883429527282715, 0.05111193656921387, -0.047601739721230385, -0.08605329248779725, 0.1660410948824687, -0.5182650267917687, 0.2603944839742129, -0.6402433098626883, 1731682072757732444, 
0.44759297370910645, 0.17504066228866577, 0.375324725529294, -0.07782985675641312, 0.15904142888965084, -0.48936844506354704, 0.25175881881599177, -0.6543630099787837, 1731682072868304034, 
-0.5387921929359436, -0.31361526250839233, -0.40507622035395113, -0.1704241628246404, 0.3411356343584316, -0.4995788937299219, 0.24157894105779681, -0.6692619962125738, 1731682072963969106, 
-0.44975602626800537, 0.13044512271881104, -0.4434698531167267, -0.07246705230989373, 0.19622522486736402, -0.3693054874003937, 0.22176617192930212, -0.6953710304561146, 1731682073057897635, 
0.0440942645072937, -0.19958382844924927, -0.026856300985001857, -0.09883347832579949, 0.24055553897957466, -0.4108551345150749, 0.20846607516107596, -0.7112608290821537, 1731682073158625083, 
0.03372257947921753, 0.03140115737915039, 0.024842031834570677, -0.08291182722467506, 0.21972475583166484, -0.37734404077888856, 0.19251095123843354, -0.7289273065238957, 1731682073268270415, 
-0.15075457096099854, -0.08035576343536377, -0.12506665594762925, -0.10318191027212792, 0.2507703415600782, -0.4114597828045313, 0.17684054651704453, -0.7449237942918896, 1731682073364268743, 
-0.6516199111938477, 0.015715599060058594, -0.574853344352616, -0.07562012253030695, 0.20613443485739918, -0.3668485693941425, 0.1588666776195166, -0.7619210118944904, 1731682073457654636, 
0.6811241507530212, 0.5740957260131836, 0.4975740456903266, -0.007198660781849866, 0.027450202948977265, -0.262244355541935, 0.14477577725487006, -0.7741934190685449, 1731682073557819786, 
-0.5145863890647888, 0.1511339545249939, -0.3666935556375277, -0.056501151187868415, 0.1637449061483169, -0.34505593191821665, 0.14153562206038608, -0.776832992908584, 1731682073668294793, 
-0.10847312211990356, -0.39885377883911133, -0.14579759720187577, -0.11898424636742312, 0.29002787931288554, -0.410251064998691, 0.126537653613725, -0.7883480349968883, 1731682073764508678, 
-0.09746110439300537, -0.8063040375709534, -0.10417631186154873, -0.19896375143316877, 0.4291513968871035, -0.46362135338804455, 0.10100625000479105, -0.8065394002956235, 1731682073859571977, 
0.27444636821746826, -0.4191584587097168, 0.21905353211949363, -0.13650639479714088, 0.35532585810026746, -0.384172420006148, 0.06581183492745936, -0.8294438420268572, 1731682073958979708, 
-0.33001595735549927, -1.1841121912002563, -0.24945656765049895, -0.325943919565883, 0.5711200991751547, -0.5707099435593851, 0.03297147702441233, -0.8487725154450725, 1731682074068201330, 
-0.07473593950271606, -0.38018542528152466, -0.10055430010222152, -0.17240893971495466, 0.40168644842048673, -0.4292127364338575, -0.015637308727469833, -0.8747563158981063, 1731682074165075183, 
-0.8581225275993347, -0.05446362495422363, -0.7479615243600654, -0.05779144344187898, 0.22081611001416118, -0.26171751435242996, -0.05043625864559399, -0.890955707823266, 1731682074258892483, 
-0.5067664980888367, 0.05309361219406128, -0.5420359339803904, -0.02127583270899399, 0.11424400375606157, -0.18623150458227122, -0.07048709213588167, -0.8993107773023573, 1731682074358696267, 
0.6003937125205994, -0.24859929084777832, 0.43386958049989877, -0.023126658126121833, 0.14545669783220483, -0.15899342189659882, -0.0822191753467354, -0.9038618052956141, 1731682074468174504, 
-0.6082611680030823, 0.022036254405975342, -0.4563786440818929, -0.012697444568043123, 0.10097108516032975, -0.12575327429512254, -0.09473345221723292, -0.9084495833179418, 1731682074565496609, 
0.17550605535507202, -0.3926927447319031, 0.08340500919701443, -0.01636510265880098, 0.10463201565377173, -0.1564062639579959, -0.10490455710630217, -0.9120050549372442, 1731682074657815698, 
0.47340595722198486, -0.2278308868408203, 0.41657949610331446, -0.023631736235304367, 0.15200161815906646, -0.1554702938134136, -0.11536899320741283, -0.9155103137815744, 1731682074759436505, 
0.10288208723068237, -0.02293628454208374, 0.14863342350481362, -0.02702284312440953, 0.18202831906957392, -0.14845406067877273, -0.1297359533167748, -0.9200728864375844, 1731682074868835992, 
