x, y, theta, stamp, 
2.4541029930114746, 0.9926307797431946, 0.042871974801385854, 1729864317178501514, 
2.4763052463531494, 0.993487536907196, 0.03889045693715507, 1729864317273507796, 
2.4957733154296875, 0.9941356778144836, 0.0322775927661563, 1729864317383592119, 
2.509448528289795, 0.9945090413093567, 0.0247552100693235, 1729864317483791709, 
2.5209555625915527, 0.9947486519813538, 0.019082644428828226, 1729864317584681935, 
2.527456045150757, 0.9950904846191406, 0.011822954196237107, 1729864317673631146, 
2.5272934436798096, 0.9950534701347351, 0.011647721931553811, 1729864317784140050, 
2.52724552154541, 0.9950020909309387, 0.01164771075517559, 1729864317883732277, 
2.527255058288574, 0.9950123429298401, 0.011647699578506612, 1729864317983739694, 
2.527255058288574, 0.9950123429298401, 0.011647688402031476, 1729864318073734770, 
