imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, stamp, 
-0.005114436149597168, -0.0027797818183898926, -0.00468527749904151, -0.0, -3.5467657070715435e-05, 0.0, 3.546765707071544e-05, 0.0, 1731679580941079183, 
0.0045702457427978516, -0.0007392764091491699, 0.0013985045972043234, -1.1268364395258114e-12, -6.539758980693113e-05, 1.7230549976726882e-08, 2.352196210437905e-05, 0.0, 1731679581081070318, 
-0.02224254608154297, -0.02433699369430542, -0.01333715645899941, -2.2974763092828377e-10, -0.00022995842277873858, 9.990833479900076e-07, 7.249280806280844e-05, -2.6335370573681545e-15, 1731679581131527542, 
0.003390789031982422, -0.0025283098220825195, -0.002974318371886109, -3.0869247608280306e-10, -0.0004168125011997166, 7.406027295109664e-07, 8.612633592579186e-05, 7.910264054383757e-13, 1731679581287074686, 
-0.011470317840576172, 0.006548762321472168, -0.008215709851938917, 5.077125091296038e-10, -0.0003614851525188744, -1.4045182923608302e-06, 8.3926917363284e-05, -2.1063163838561448e-12, 1731679581391062011, 
0.3272465467453003, 0.39759594202041626, 0.1990377017778272, 9.589736671569371e-05, 0.004393412493188861, 0.021827535398591436, -0.00021810878053913114, -2.4962042191646135e-11, 1731679581484059813, 
0.2120068073272705, 0.16483032703399658, 0.20709631677988455, 0.014659541994373148, 0.02723785852258801, 0.5382046456484887, 0.0003802949894940376, 7.502714403787555e-07, 1731679581576186851, 
0.2888789772987366, -0.16936779022216797, 0.2567885873907141, 0.0002499034805619589, 0.0002831834228286395, 0.8824792004621715, 2.381916031727639e-05, 3.092069046945381e-05, 1731679581672395768, 
-0.20393216609954834, -0.10139679908752441, -0.0282836771078937, -0.0064609050284113075, -0.006784602314569375, 0.9522894237348365, -0.001040295102868552, -6.952735486225944e-05, 1731679581791061826, 
0.14816337823867798, 0.11010289192199707, 0.08211513886383802, 0.06736355835469848, 0.06805354429875368, 0.9898611313905097, 0.0014991005074840905, 0.00031788521408547023, 1731679581881089305, 
0.15654391050338745, 0.04539346694946289, 0.1278228828806654, 0.06344751774873679, 0.06307524412208525, 1.0059020560575396, 0.007404239714218417, 0.002185485095584473, 1731679581981152449, 
0.043817996978759766, 0.13752174377441406, 0.07645002341356968, 0.10903336311084132, 0.10152937621808816, 1.0739095143915232, 0.01413401350297805, 0.004994679523352942, 1731679582091259932, 
0.3445930480957031, 0.9418664574623108, 0.24801389793561965, 0.5154186403240325, 0.4211345341824422, 1.223881203009452, 0.03276293245680043, 0.014875333334736451, 1731679582191101228, 
-0.6764824986457825, -0.3469921350479126, -0.3314385378747653, -0.0007437914604441278, -0.0005721231232774238, 1.3000548836119348, 0.05449186249551483, 0.031238428492634803, 1731679582281073808, 
0.17302924394607544, 0.23511368036270142, -0.01717140792732097, 0.12422624954815852, 0.11764108264436529, 1.0559767621631, 0.05919013650403572, 0.035134232607562925, 1731679582381096928, 
0.36705321073532104, 0.14994466304779053, 0.22042118495191654, 0.1487781278313522, 0.13306580686672007, 1.1180793273238836, 0.06677766787446442, 0.04413708103138668, 1731679582491079825, 
-0.18798166513442993, -0.013249099254608154, -0.03303016878434578, 0.10800962243247511, 0.08787515868793677, 1.2291257739407342, 0.07291497373778215, 0.05340683397264011, 1731679582591182636, 
-1.3418022394180298, -0.5700235366821289, -0.8456426240982489, -0.17392409531618622, -0.1461121296644753, 1.1903467269663166, 0.07385919899210203, 0.05554771788852314, 1731679582681087533, 
0.1463756561279297, -0.1293315291404724, -0.22983383046686467, -0.0656480009860587, -0.06265491357772962, 1.0477709925274394, 0.07054733494094799, 0.04632452497960406, 1731679582781162525, 
-0.11409193277359009, -0.11820799112319946, -0.15678706168696244, -0.0056064234538657646, -0.005503095832520635, 1.0187762714824105, 0.06966957274485845, 0.042543348694286116, 1731679582871090099, 
-0.21209663152694702, 0.23246830701828003, -0.1878200641082791, 0.1417507194455232, 0.14005235822917173, 1.0121266163442417, 0.07056088178732954, 0.047412451743676434, 1731679582992081441, 
-0.3218876123428345, 0.3421623110771179, -0.26861527121229445, 0.22755485127898842, 0.22465247840662841, 1.012919389507498, 0.07144849645092186, 0.0651598269566628, 1731679583081094833, 
0.20808428525924683, -0.17015451192855835, 0.02314130513444218, 0.062464899032687496, 0.06301192436359754, 0.9913187013976348, 0.0702368631873491, 0.08234086764176803, 1731679583181610443, 
-0.2012532353401184, 0.2778952121734619, -0.11303768447001306, 0.19356142504036908, 0.18867236311868663, 1.0259129733728247, 0.06868025660961466, 0.09307857342740411, 1731679583270811460, 
-0.28205567598342896, 0.3156753182411194, -0.2163196420767, 0.2432703226839545, 0.23375125029698218, 1.040723086507038, 0.06335119514243648, 0.11344598342583306, 1731679583388081587, 
-0.08155667781829834, -0.15537571907043457, -0.1356444860627253, 0.0793265565413218, 0.08105719302573414, 0.978649192998049, 0.05656743555289679, 0.13087976167424262, 1731679583485274072, 
0.10035943984985352, 0.06432193517684937, 0.011161594785648682, 0.12242802072690244, 0.1234548671621496, 0.991682414319895, 0.052210357436329416, 0.13968859990713553, 1731679583577128531, 
-0.08188128471374512, 0.4378032088279724, -0.04336129174805741, 0.28363728347702316, 0.2774644925177382, 1.0222471383753378, 0.04280770617032696, 0.15497312889913786, 1731679583687460241, 
-0.0666387677192688, 0.07384657859802246, -0.0593692139179849, 0.188477157415546, 0.18783752794845612, 1.0034052272412006, 0.027534910430300354, 0.1743656756522413, 1731679583787108146, 
-0.13645362854003906, 0.01701509952545166, -0.10754361523379447, 0.14897065340978105, 0.15247032773214356, 0.97704684987291, 0.015130733565968066, 0.18727541661662908, 1731679583885101836, 
-0.257537305355072, 0.2977432608604431, -0.19817102590671265, 0.2446934817923579, 0.24520626517908928, 0.9979087671909326, 0.0007295236110127887, 0.19978427477548594, 1731679583977853816, 
0.7315250039100647, 0.24538254737854004, 0.3766199048560578, 0.26013748620658134, 0.2640060403484259, 0.9853467210949456, -0.019874083138397548, 0.21412446319410441, 1731679584086743224, 
-0.3975368142127991, 0.38141459226608276, -0.10102060788779815, 0.325880867646846, 0.3206496281382936, 1.0163145035873742, -0.044004894987692236, 0.22773256076374332, 1731679584188094201, 
0.9327905774116516, 0.8962932825088501, 0.5413235200727786, 0.5714978531288463, 0.5177474606671096, 1.1038158495118064, -0.07907162022506362, 0.24315204700242318, 1731679584285091637, 
-0.07150959968566895, -0.007979869842529297, 0.1569080033144904, 0.2616813245790132, 0.2607867453994735, 1.003430309228981, -0.11880915894374364, 0.25526396910050414, 1731679584376804122, 
-0.047759830951690674, 0.3353995680809021, 0.031256843061079065, 0.3096436264126639, 0.31521802184321435, 0.9823157464222554, -0.14611441682142762, 0.2608223485558751, 1731679584476319267, 
0.04389846324920654, 0.469738245010376, 0.0402278456957484, 0.3719205956041589, 0.3793610897584023, 0.9803867756733251, -0.17970605594197317, 0.26424415804677454, 1731679584592331608, 
